0.580000 -1.430838 -0.251181 27.052864
0.590000 -1.316659 -0.213620 26.344022
0.600000 -1.210361 -0.187926 25.653220
0.610000 -1.112229 -0.172165 24.980183
0.620000 -1.022346 -0.164640 24.324585
0.630000 -0.940639 -0.163890 23.686070
0.640000 -0.866913 -0.168667 23.064257
0.650000 -0.800881 -0.177930 22.458757
0.660000 -0.742197 -0.190818 21.869171
0.670000 -0.690470 -0.206636 21.295104
0.680000 -0.645290 -0.224836 20.736163
0.690000 -0.606239 -0.244994 20.191960
0.700000 -0.572904 -0.266799 19.662118
0.710000 -0.544888 -0.290036 19.146266
0.720000 -0.521812 -0.314570 18.644046
0.730000 -0.503327 -0.340338 18.155108
0.740000 -0.489113 -0.367334 17.679116
0.750000 -0.478881 -0.395606 17.215740
0.760000 -0.472379 -0.425245 16.764666
0.770000 -0.469388 -0.456379 16.325586
0.780000 -0.469723 -0.489170 15.898207
0.790000 -0.473234 -0.523811 15.482245
0.800000 -0.479806 -0.560524 15.077426
0.810000 -0.489357 -0.599555 14.683491
0.820000 -0.501836 -0.641179 14.300188
0.830000 -0.517227 -0.685695 13.927282
0.840000 -0.535542 -0.733429 13.564548
0.850000 -0.556827 -0.784738 13.211776
0.860000 -0.581157 -0.840005 12.868769
0.870000 -0.608640 -0.899649 12.535347
0.880000 -0.639414 -0.964125 12.211348
0.890000 -0.673648 -1.033924 11.896629
0.900000 -0.711546 -1.109582 11.591067
0.910000 -0.753345 -1.191683 11.294564
0.920000 -0.799316 -1.280860 11.007050
0.930000 -0.849769 -1.377805 10.728484
0.940000 -0.905053 -1.483272 10.458862
0.950000 -0.965558 -1.598082 10.198221
0.960000 -1.031719 -1.723132 9.946644
0.970000 -1.104019 -1.859398 9.704270
0.980000 -1.182992 -2.007946 9.471304
0.990000 -1.269227 -2.169937 9.248023
1.000000 -1.363373 -2.346632 9.034795
1.010000 -1.466141 -2.539402 8.832093
1.020000 -1.578312 -2.749734 8.640509
1.030000 -1.700740 -2.979235 8.460784
1.040000 -1.834354 -3.229638 8.293826
1.050000 -1.980169 -3.502803 8.140746
1.060000 -2.139286 -3.800720 8.002891
1.070000 -2.312894 -4.125498 7.881887
1.080000 -2.502279 -4.479360 7.779686
1.090000 -2.708817 -4.864623 7.698623
1.100000 -2.933980 -5.283670 7.641481
1.110000 -3.179327 -5.738907 7.611561
1.120000 -3.446497 -6.232704 7.612761
1.130000 -3.737193 -6.767314 7.649662
1.140000 -4.053160 -7.344758 7.727621
1.150000 -4.396153 -7.966684 7.852860
1.160000 -4.767891 -8.634169 8.032547
1.170000 -5.169995 -9.347482 8.274868
1.180000 -5.603906 -10.105777 8.589059
1.190000 -6.070779 -10.906722 8.985392
1.200000 -6.571347 -11.746061 9.475081
1.210000 -7.105754 -12.617106 10.070073
1.220000 -7.673357 -13.510180 10.782687
1.230000 -8.272482 -14.412041 11.625053
1.240000 -8.900161 -15.305349 12.608302
1.250000 -9.551840 -16.168250 13.741480
1.260000 -10.221096 -16.974209 15.030173
1.270000 -10.899367 -17.692230 16.474872
1.280000 -11.575773 -18.287628 18.069199
1.290000 -12.237042 -18.723518 19.798167
1.300000 -12.867642 -18.963094 21.636778
1.310000 -13.450137 -18.972689 23.549310
1.320000 -13.965847 -18.725398 25.489690
1.330000 -14.395789 -18.204865 27.403246
1.340000 -14.721882 -17.408618 29.229968
1.350000 -14.928298 -16.350255 30.909072
1.360000 -15.002815 -15.059883 32.384340
1.370000 -14.937979 -13.582440 33.609423
1.380000 -14.731898 -11.973999 34.552166
1.390000 -14.388530 -10.296583 35.197200
1.400000 -13.917409 -8.612378 35.546360
1.410000 -13.332865 -6.978317 35.616982
1.420000 -12.652849 -5.441868 35.438567
1.430000 -11.897551 -4.038511 35.048546
1.440000 -11.087999 -2.790992 34.487947
1.450000 -10.244795 -1.710065 33.797584
1.460000 -9.387091 -0.796287 33.015184
1.470000 -8.531869 -0.042343 32.173551
1.480000 -7.693518 0.564546 31.299714
1.490000 -6.883668 1.040418 30.414842
1.500000 -6.111233 1.402764 29.534684
1.510000 -5.382601 1.669171 28.670316
1.520000 -4.701914 1.856378 27.829003
1.530000 -4.071392 1.979703 27.015049
1.540000 -3.491669 2.052749 26.230568
1.550000 -2.962111 2.087302 25.476133
1.560000 -2.481109 2.093378 24.751283
1.570000 -2.046335 2.079341 24.054929
1.580000 -1.654960 2.052073 23.385632
1.590000 -1.303834 2.017156 22.741807
1.600000 -0.989630 1.979058 22.121857
1.610000 -0.708960 1.941310 21.524257
1.620000 -0.458461 1.906662 20.947599
1.630000 -0.234860 1.877231 20.390616
1.640000 -0.035018 1.854622 19.852187
1.650000 0.144034 1.840037 19.331332
1.660000 0.305084 1.834366 18.827207
1.670000 0.450727 1.838263 18.339085
1.680000 0.583364 1.852212 17.866349
1.690000 0.705208 1.876580 17.408480
1.700000 0.818292 1.911663 16.965043
1.710000 0.924482 1.957717 16.535684
1.720000 1.025490 2.014993 16.120118
1.730000 1.122891 2.083758 15.718131
1.740000 1.218134 2.164316 15.329574
1.750000 1.312565 2.257021 14.954363
1.760000 1.407436 2.362292 14.592483
1.770000 1.503925 2.480622 14.243989
1.780000 1.603147 2.612585 13.909014
1.790000 1.706171 2.758844 13.587774
1.800000 1.814031 2.920152 13.280579
1.810000 1.927740 3.097358 12.987844
1.820000 2.048300 3.291408 12.710104
1.830000 2.176710 3.503344 12.448029
1.840000 2.313980 3.734300 12.202443
1.850000 2.461135 3.985502 11.974348
1.860000 2.619225 4.258254 11.764949
1.870000 2.789325 4.553930 11.575683
1.880000 2.972542 4.873956 11.408251
1.890000 3.170017 5.219784 11.264655
1.900000 3.382917 5.592866 11.147238
1.910000 3.612438 5.994602 11.058727
1.920000 3.859788 6.426295 11.002276
1.930000 4.126177 6.889072 10.981515
1.940000 4.412797 7.383797 11.000590
1.950000 4.720790 7.910960 11.064200
1.960000 5.051213 8.470533 11.177626
1.970000 5.404986 9.061808 11.346736
1.980000 5.782837 9.683196 11.577970
1.990000 6.185218 10.331992 11.878276
2.000000 6.612218 11.004120 12.255001
2.010000 7.063452 11.693845 12.715705
2.020000 7.537932 12.393483 13.267886
2.030000 8.033930 13.093122 13.918595
2.040000 8.548817 13.780384 14.673928
2.050000 9.078916 14.440289 15.538386
2.060000 9.619343 15.055254 16.514101
2.070000 10.163889 15.605314 17.599979
2.080000 10.704940 16.068621 18.790787
2.090000 11.233467 16.422283 20.076300
2.100000 11.739120 16.643568 21.440628
2.110000 12.210439 16.711460 22.861865
2.120000 12.635211 16.608475 24.312241
2.130000 13.000970 16.322569 25.758884
2.140000 13.295627 15.848908 27.165274
2.150000 13.508189 15.191204 28.493335
2.160000 13.629506 14.362356 29.705994
2.170000 13.652965 13.384180 30.769919
2.180000 13.575045 12.286179 31.658062
2.190000 13.395656 11.103446 32.351643
2.200000 13.118221 9.873980 32.841273
2.210000 12.749475 8.635784 33.127088
2.220000 12.299016 7.424154 33.217930
2.230000 11.778667 6.269496 33.129764
2.240000 11.201719 5.195891 32.883639
2.250000 10.582154 4.220458 32.503516
2.260000 9.933919 3.353455 32.014247
2.270000 9.270301 2.598950 31.439904
2.280000 8.603452 1.955838 30.802569
2.290000 7.944060 1.419040 30.121579
2.300000 7.301168 0.980678 29.413185
2.310000 6.682118 0.631156 28.690544
2.320000 6.092596 0.360050 27.963919
2.330000 5.536740 0.156804 27.241032
2.340000 5.017308 0.011235 26.527459
2.350000 4.535858 -0.086132 25.827045
2.360000 4.092939 -0.143863 25.142283
2.370000 3.688283 -0.169526 24.474642
2.380000 3.320975 -0.169670 23.824853
2.390000 2.989613 -0.149863 23.193122
2.400000 2.692443 -0.114756 22.579307
2.410000 2.427476 -0.068170 21.983044
2.420000 2.192585 -0.013189 21.403840
2.430000 1.985585 0.047749 20.841140
2.440000 1.804293 0.112758 20.294369
2.450000 1.646577 0.180424 19.762958
2.460000 1.510396 0.249729 19.246366
2.470000 1.393819 0.319984 18.744085
2.480000 1.295051 0.390774 18.255642
2.490000 1.212435 0.461905 17.780605
2.500000 1.144466 0.533367 17.318578
2.510000 1.089787 0.605294 16.869198
2.520000 1.047189 0.677940 16.432137
2.530000 1.015606 0.751655 16.007095
2.540000 0.994113 0.826868 15.593799
2.550000 0.981915 0.904070 15.192004
2.560000 0.978343 0.983809 14.801491
2.570000 0.982846 1.066681 14.422066
2.580000 0.994984 1.153324 14.053560
2.590000 1.014422 1.244418 13.695834
2.600000 1.040924 1.340683 13.348776
2.610000 1.074346 1.442883 13.012307
2.620000 1.114633 1.551826 12.686382
2.630000 1.161814 1.668368 12.370999
2.640000 1.216000 1.793418 12.066197
2.650000 1.277381 1.927945 11.772071
2.660000 1.346223 2.072979 11.488771
2.670000 1.422868 2.229622 11.216518
2.680000 1.507736 2.399049 10.955614
2.690000 1.601320 2.582520 10.706452
2.700000 1.704192 2.781379 10.469532
2.710000 1.817002 2.997065 10.245482
2.720000 1.940477 3.231111 10.035077
2.730000 2.075430 3.485150 9.839264
2.740000 2.222753 3.760909 9.659190
2.750000 2.383423 4.060213 9.496236
2.760000 2.558503 4.384968 9.352059
2.770000 2.749139 4.737155 9.228628
2.780000 2.956558 5.118799 9.128281
2.790000 3.182067 5.531943 9.053779
2.800000 3.427038 5.978596 9.008364
2.810000 3.692903 6.460674 8.995829
2.820000 3.981130 6.979911 9.020585
2.830000 4.293200 7.537750 9.087731
2.840000 4.630571 8.135197 9.203118
2.850000 4.994629 8.772642 9.373404
2.860000 5.386626 9.449630 9.606084
2.870000 5.807602 10.164590 9.909484
2.880000 6.258278 10.914502 10.292712
2.890000 6.738937 11.694528 10.765514
2.900000 7.249269 12.497587 11.338044
2.910000 7.788191 13.313918 12.020485
2.920000 8.353650 14.130646 12.822506
2.930000 8.942395 14.931417 13.752518
2.940000 9.549750 15.696165 14.816720
2.950000 10.169393 16.401115 16.017933
2.960000 10.793174 17.019133 17.354287
2.970000 11.411005 17.520539 18.817840
2.980000 12.010860 17.874471 20.393310
2.990000 12.578944 18.050857 22.057148
3.000000 13.100050 18.022916 23.777213
3.010000 13.558142 17.770014 25.513315
3.020000 13.937163 17.280533 27.218832
3.030000 14.222019 16.554298 28.843418
3.040000 14.399652 15.604083 30.336627
3.050000 14.460106 14.455757 31.652048
3.060000 14.397417 13.146876 32.751337
3.070000 14.210217 11.723787 33.607501
3.080000 13.901943 10.237660 34.206882
3.090000 13.480633 8.740057 34.549550
3.100000 12.958308 7.278741 34.648116
3.110000 12.350068 5.894331 34.525302
3.120000 11.673002 4.618169 34.210774
3.130000 10.945069 3.471499 33.737805
3.140000 10.184059 2.465811 33.140250
3.150000 9.406739 1.604029 32.450141
3.160000 8.628209 0.882207 31.696057
3.170000 7.861500 0.291374 30.902222
3.180000 7.117381 -0.180700 30.088238
3.190000 6.404334 -0.547996 29.269271
3.200000 5.728670 -0.825041 28.456522
3.210000 5.094728 -1.026040 27.657848
3.220000 4.505122 -1.164292 26.878410
3.230000 3.961011 -1.251844 26.121299
3.240000 3.462363 -1.299329 25.388068
3.250000 3.008210 -1.315930 24.679189
3.260000 2.596870 -1.309440 23.994406
3.270000 2.226140 -1.286355 23.333005
3.280000 1.893470 -1.252018 22.694013
3.290000 1.596090 -1.210753 22.076337
3.300000 1.331130 -1.166010 21.478856
3.310000 1.095698 -1.120501 20.900480
3.320000 0.886951 -1.076317 20.340187
3.330000 0.702144 -1.035047 19.797034
3.340000 0.538662 -0.997863 19.270167
3.350000 0.394042 -0.965616 18.758819
3.360000 0.265990 -0.938894 18.262304
3.370000 0.152383 -0.918092 17.780006
3.380000 0.051270 -0.903458 17.311377
3.390000 -0.039132 -0.895135 16.855921
3.400000 -0.120449 -0.893197 16.413196
3.410000 -0.194152 -0.897676 15.982798
3.420000 -0.261580 -0.908584 15.564363
3.430000 -0.323940 -0.925933 15.157556
3.440000 -0.382329 -0.949748 14.762074
3.450000 -0.437743 -0.980081 14.377641
3.460000 -0.491089 -1.017021 14.004005
3.470000 -0.543198 -1.060699 13.640937
3.480000 -0.594839 -1.111296 13.288233
3.490000 -0.646724 -1.169049 12.945716
3.500000 -0.699526 -1.234254 12.613231
3.510000 -0.753883 -1.307273 12.290652
3.520000 -0.810411 -1.388535 11.977884
3.530000 -0.869713 -1.478545 11.674863
3.540000 -0.932383 -1.577880 11.381564
3.550000 -0.999020 -1.687201 11.098004
3.560000 -1.070232 -1.807255 10.824249
3.570000 -1.146645 -1.938877 10.560418
3.580000 -1.228910 -2.083000 10.306696
3.590000 -1.317707 -2.240654 10.063345
3.600000 -1.413758 -2.412978 9.830711
3.610000 -1.517828 -2.601220 9.609243
3.620000 -1.630733 -2.806741 9.399510
3.630000 -1.753347 -3.031026 9.202220
3.640000 -1.886610 -3.275676 9.018248
3.650000 -2.031528 -3.542420 8.848658
3.660000 -2.189184 -3.833103 8.694745
3.670000 -2.360737 -4.149687 8.558064
3.680000 -2.547428 -4.494237 8.440485
3.690000 -2.750583 -4.868902 8.344235
3.700000 -2.971607 -5.275890 8.271964
3.710000 -3.211983 -5.717423 8.226806
3.720000 -3.473263 -6.195685 8.212450
3.730000 -3.757055 -6.712739 8.233225
3.740000 -4.064999 -7.270428 8.294170
3.750000 -4.398740 -7.870238 8.401125
3.760000 -4.759882 -8.513117 8.560796
3.770000 -5.149933 -9.199262 8.780818
3.780000 -5.570228 -9.927832 9.069784
3.790000 -6.021832 -10.696623 9.437224
3.800000 -6.505417 -11.501662 9.893517
3.810000 -7.021110 -12.336758 10.449705
3.820000 -7.568307 -13.193001 11.117167
3.830000 -8.145463 -14.058249 11.907113
3.840000 -8.749848 -14.916643 12.829872
3.850000 -9.377286 -15.748236 13.893927
3.860000 -10.021894 -16.528824 15.104698
3.870000 -10.675845 -17.230109 16.463101
3.880000 -11.329188 -17.820349 17.963958
3.890000 -11.969781 -18.265605 19.594433
3.900000 -12.583374 -18.531697 21.332723
3.910000 -13.153917 -18.586847 23.147313
3.920000 -13.664104 -18.404862 24.997137
3.930000 -14.096194 -17.968524 26.832919
3.940000 -14.433057 -17.272692 28.599839
3.950000 -14.659386 -16.326516 30.241399
3.960000 -14.762933 -15.154208 31.704103
3.970000 -14.735613 -13.794000 32.942273
3.980000 -14.574320 -12.295263 33.922214
3.990000 -14.281309 -10.714171 34.625002
4.000000 -13.864089 -9.108596 35.047427
4.010000 -13.334837 -7.533080 35.201019
4.020000 -12.709424 -6.034679 35.109470
4.030000 -12.006210 -4.650176 34.805050
4.040000 -11.244750 -3.404880 34.324695
4.050000 -10.444600 -2.312836 33.706391
4.060000 -9.624292 -1.378125 32.986264
4.070000 -8.800579 -0.596797 32.196576
4.080000 -7.987942 0.040973 31.364618
4.090000 -7.198352 0.548809 30.512357
4.100000 -6.441231 0.942361 29.656648
4.110000 -5.723579 1.237902 28.809788
4.120000 -5.050191 1.451311 27.980249
4.130000 -4.423943 1.597410 27.173447
4.140000 -3.846097 1.689573 26.392465
4.150000 -3.316595 1.739558 25.638686
4.160000 -2.834351 1.757478 24.912315
4.170000 -2.397493 1.751874 24.212781
4.180000 -2.003586 1.729844 23.539048
4.190000 -1.649815 1.697203 22.889834
4.200000 -1.333136 1.658643 22.263765
4.210000 -1.050394 1.617905 21.659471
4.220000 -0.798419 1.577923 21.075652
4.230000 -0.574097 1.540972 20.511108
4.240000 -0.374420 1.508781 19.964756
4.250000 -0.196524 1.482648 19.435631
4.260000 -0.037711 1.463529 18.922883
4.270000 0.104537 1.452116 18.425766
4.280000 0.232556 1.448903 17.943628
4.290000 0.348498 1.454243 17.475904
4.300000 0.454339 1.468391 17.022101
4.310000 0.551888 1.491543 16.581794
4.320000 0.642801 1.523869 16.154615
4.330000 0.728588 1.565533 15.740251
4.340000 0.810636 1.616718 15.338440
4.350000 0.890216 1.677642 14.948964
4.360000 0.968502 1.748569 14.571656
4.370000 1.046585 1.829823 14.206393
4.380000 1.125485 1.921796 13.853101
4.390000 1.206167 2.024955 13.511762
4.400000 1.289551 2.139848 13.182412
4.410000 1.376527 2.267112 12.865149
4.420000 1.467964 2.407474 12.560145
4.430000 1.564725 2.561760 12.267650
4.440000 1.667671 2.730892 11.988006
4.450000 1.777675 2.915898 11.721659
4.460000 1.895630 3.117905 11.469177
4.470000 2.022456 3.338149 11.231267
4.480000 2.159109 3.577966 11.008797
4.490000 2.306585 3.838794 10.802821
4.500000 2.465927 4.122163 10.614609
4.510000 2.638227 4.429685 10.445680
4.520000 2.824633 4.763041 10.297839
4.530000 3.026344 5.123954 10.173222
4.540000 3.244610 5.514160 10.074339
4.550000 3.480725 5.935363 10.004130
4.560000 3.736021 6.389175 9.966017
4.570000 4.011847 6.877044 9.963962
4.580000 4.309550 7.400153 10.002524
4.590000 4.630444 7.959294 10.086907
4.600000 4.975769 8.554715 10.223005
4.610000 5.346634 9.185921 10.417422
4.620000 5.743953 9.851452 10.677464
4.630000 6.168356 10.548600 11.011086
4.640000 6.620080 11.273102 11.426779
4.650000 7.098848 12.018793 11.933369
4.660000 7.603714 12.777241 12.539705
4.670000 8.132896 13.537395 13.254219
4.680000 8.683588 14.285274 14.084319
4.690000 9.251774 15.003767 15.035621
4.700000 9.832035 15.672613 16.111009
4.710000 10.417396 16.268636 17.309565
4.720000 10.999223 16.766349 18.625435
4.730000 11.567203 17.138979 20.046764
4.740000 12.109456 17.359977 21.554840
4.750000 12.612793 17.404973 23.123692
4.760000 13.063158 17.254056 24.720309
4.770000 13.446252 16.894168 26.305685
4.780000 13.748316 16.321260 27.836744
4.790000 13.957016 15.541847 29.269072
4.800000 14.062355 14.573602 30.560198
4.810000 14.057489 13.444743 31.672998
4.820000 13.939352 12.192184 32.578738
4.830000 13.708988 10.858651 33.259261
4.840000 13.371551 9.489169 33.707988
4.850000 12.935949 8.127457 33.929630
4.860000 12.414210 6.812745 33.938735
4.870000 11.820632 5.577419 33.757398
4.880000 11.170844 4.445681 33.412574
4.890000 10.480877 3.433231 32.933400
4.900000 9.766340 2.547807 32.348865
4.910000 9.041750 1.790302 31.686028
4.920000 8.320054 1.156205 30.968840
4.930000 7.612337 0.637115 30.217548
4.940000 6.927702 0.222144 29.448551
4.950000 6.273275 -0.100888 28.674603
4.960000 5.654325 -0.344510 27.905216
4.970000 5.074438 -0.520917 27.147164
4.980000 4.535734 -0.641510 26.405010
4.990000 4.039095 -0.716622 25.681600
5.000000 3.584396 -0.755389 24.978498
5.010000 3.170711 -0.765720 24.296347
5.020000 2.796509 -0.754336 23.635155
5.030000 2.459820 -0.726859 22.994522
5.040000 2.158374 -0.687914 22.373795
5.050000 1.889721 -0.641246 21.772194
5.060000 1.651324 -0.589840 21.188884
5.070000 1.440639 -0.536029 20.623032
5.080000 1.255166 -0.481600 20.073836
5.090000 1.092498 -0.427884 19.540545
5.100000 0.950346 -0.375841 19.022463
5.110000 0.826567 -0.326125 18.518953
5.120000 0.719168 -0.279153 18.029432
5.130000 0.626317 -0.235149 17.553372
5.140000 0.546342 -0.194190 17.090285
5.150000 0.477730 -0.156243 16.639727
5.160000 0.419117 -0.121188 16.201285
5.170000 0.369284 -0.088850 15.774577
5.180000 0.327149 -0.059009 15.359246
5.190000 0.291752 -0.031421 14.954955
5.200000 0.262251 -0.005826 14.561386
5.210000 0.237907 0.018044 14.178237
5.220000 0.218079 0.040459 13.805219
5.230000 0.202212 0.061683 13.442056
5.240000 0.189827 0.081976 13.088482
5.250000 0.180517 0.101592 12.744240
5.260000 0.173937 0.120775 12.409084
5.270000 0.169797 0.139764 12.082773
5.280000 0.167858 0.158789 11.765077
5.290000 0.167926 0.178076 11.455773
5.300000 0.169844 0.197847 11.154642
5.310000 0.173493 0.218323 10.861476
5.320000 0.178787 0.239723 10.576071
5.330000 0.185667 0.262270 10.298231
5.340000 0.194103 0.286191 10.027767
5.350000 0.204088 0.311721 9.764495
5.360000 0.215640 0.339103 9.508241
5.370000 0.228799 0.368595 9.258834
5.380000 0.243625 0.400467 9.016115
5.390000 0.260201 0.435011 8.779929
5.400000 0.278628 0.472537 8.550131
5.410000 0.299030 0.513381 8.326585
5.420000 0.321553 0.557908 8.109163
5.430000 0.346364 0.606513 7.897750
5.440000 0.373655 0.659631 7.692241
5.450000 0.403640 0.717733 7.492544
5.460000 0.436563 0.781337 7.298583
5.470000 0.472696 0.851013 7.110297
5.480000 0.512339 0.927386 6.927648
5.490000 0.555829 1.011141 6.750616
5.500000 0.603539 1.103035 6.579212
5.510000 0.655881 1.203898 6.413476
5.520000 0.713311 1.314646 6.253484
5.530000 0.776335 1.436284 6.099357
5.540000 0.845507 1.569921 5.951268
5.550000 0.921444 1.716772 5.809450
5.560000 1.004823 1.878177 5.674213
5.570000 1.096391 2.055601 5.545953
5.580000 1.196969 2.250654 5.425174
5.590000 1.307462 2.465097 5.312506
5.600000 1.428863 2.700851 5.208734
5.610000 1.562262 2.960011 5.114825
5.620000 1.708854 3.244849 5.031968
5.630000 1.869944 3.557822 4.961619
5.640000 2.046956 3.901572 4.905550
5.650000 2.241439 4.278921 4.865912
5.660000 2.455071 4.692857 4.845312
5.670000 2.689663 5.146510 4.846893
5.680000 2.947156 5.643110 4.874438
5.690000 3.229614 6.185922 4.932480
5.700000 3.539218 6.778155 5.026427
5.710000 3.878234 7.422830 5.162703
5.720000 4.248987 8.122602 5.348890
5.730000 4.653806 8.879516 5.593872
5.740000 5.094949 9.694689 5.907970
5.750000 5.574506 10.567899 6.303033
5.760000 6.094261 11.497069 6.792477
5.770000 6.655517 12.477630 7.391215
5.780000 7.258865 13.501770 8.115427
5.790000 7.903908 14.557581 8.982100
5.800000 8.588916 15.628151 10.008267
5.810000 9.310437 16.690681 11.209839
5.820000 10.062863 17.715777 12.599984
5.830000 10.837985 18.667107 14.187004
5.840000 11.624591 19.501694 15.971771
5.850000 12.408170 20.171148 17.944900
5.860000 13.170815 20.624104 20.084005
5.870000 13.891441 20.810031 22.351591
5.880000 14.546402 20.684326 24.694228
5.890000 15.110585 20.214240 27.043727
5.900000 15.558967 19.384788 29.320777
5.910000 15.868539 18.203433 31.441083
5.920000 16.020386 16.702328 33.323389
5.930000 16.001619 14.937162 34.898130
5.940000 15.806833 12.982394 36.115069
5.950000 15.438832 10.923565 36.948351
5.960000 14.908456 8.848120 37.397967
5.970000 14.233562 6.836541 37.487513
5.980000 13.437332 4.955385 37.259015
5.990000 12.546223 3.253182 36.766134
6.000000 11.587863 1.759363 36.067213
6.010000 10.589180 0.485714 35.219296
6.020000 9.574925 -0.570509 34.273820
6.030000 8.566689 -1.422737 33.274098
6.040000 7.582366 -2.091276 32.254406
6.050000 6.636022 -2.599996 31.240258
6.060000 5.738047 -2.973774 30.249414
6.070000 4.895502 -3.236696 29.293247
6.080000 4.112571 -3.410937 28.378172
6.090000 3.391047 -3.516173 27.506969
6.100000 2.730811 -3.569378 26.679905
6.110000 2.130268 -3.584868 25.895629
6.120000 1.586736 -3.574497 25.151844
6.130000 1.096767 -3.547926 24.445797
6.140000 0.656416 -3.512920 23.774606
6.150000 0.261454 -3.475640 23.135476
6.160000 -0.092464 -3.440915 22.525826
6.170000 -0.409676 -3.412484 21.943355
6.180000 -0.694420 -3.393208 21.386065
6.190000 -0.950764 -3.385250 20.852261
6.200000 -1.182572 -3.390227 20.340541
6.210000 -1.393469 -3.409341 19.849765
6.220000 -1.586837 -3.443478 19.379036
6.230000 -1.765806 -3.493299 18.927673
6.240000 -1.933265 -3.559305 18.495193
6.250000 -2.091869 -3.641900 18.081289
6.260000 -2.244056 -3.741427 17.685819
6.270000 -2.392065 -3.858207 17.308796
6.280000 -2.537949 -3.992564 16.950383
6.290000 -2.683601 -4.144841 16.610892
6.300000 -2.830766 -4.315414 16.290784
6.310000 -2.981061 -4.504695 15.990679
6.320000 -3.135989 -4.713135 15.711357
6.330000 -3.296956 -4.941214 15.453775
6.340000 -3.465281 -5.189436 15.219078
6.350000 -3.642205 -5.458306 15.008613
6.360000 -3.828898 -5.748314 14.823946
6.370000 -4.026465 -6.059899 14.666878
6.380000 -4.235941 -6.393416 14.539464
6.390000 -4.458293 -6.749090 14.444023
6.400000 -4.694408 -7.126959 14.383154
6.410000 -4.945080 -7.526810 14.359742
6.420000 -5.210993 -7.948100 14.376954
6.430000 -5.492693 -8.389870 14.438232
6.440000 -5.790560 -8.850643 14.547258
6.450000 -6.104769 -9.328310 14.707914
6.460000 -6.435238 -9.820014 14.924203
6.470000 -6.781585 -10.322019 15.200143
6.480000 -7.143057 -10.829593 15.539630
6.490000 -7.518471 -11.336891 15.946241
6.500000 -7.906143 -11.836865 16.423009
6.510000 -8.303818 -12.321217 16.972131
6.520000 -8.708604 -12.780408 17.594644
6.530000 -9.116922 -13.203740 18.290057
6.540000 -9.524465 -13.579557 19.055970
6.550000 -9.926193 -13.895552 19.887707
6.560000 -10.316359 -14.139211 20.777989
6.570000 -10.688586 -14.298404 21.716719
6.580000 -11.035998 -14.362072 22.690899
6.590000 -11.351400 -14.321016 23.684762
6.600000 -11.627531 -14.168686 24.680127
6.610000 -11.857358 -13.901919 25.657016
6.620000 -12.034401 -13.521523 26.594504
6.630000 -12.153085 -13.032607 27.471759
6.640000 -12.209058 -12.444611 28.269177
6.650000 -12.199481 -11.770969 28.969507
6.660000 -12.123232 -11.028437 29.558833
6.670000 -11.981010 -10.236131 30.027314
6.680000 -11.775337 -9.414389 30.369584
